scenario_id,opinion_leaf,opinion_domain,opinion_leaf_label,attack_present,attack_leaf,attack_leaf_label,baseline_score,post_score,delta_score,abs_delta_score,adversarial_effectivity,adversarial_direction,profile_id,exposure_intensity_hint,attack_realism_score,attack_coherence_score,attack_rewrite_required,attack_heuristic_pass,baseline_plausibility_score,baseline_consistency_score,baseline_rewrite_required,baseline_heuristic_pass,post_plausibility_score,post_consistency_score,post_rewrite_required,post_heuristic_pass,baseline_fallback_used,post_fallback_used,scenario_design,profile_panel_index,leaf_repeat_index_within_profile,profile_cont_chronological_age,profile_cont_big_five_agreeableness_altruism_pct,profile_cont_big_five_agreeableness_compliance_pct,profile_cont_big_five_agreeableness_modesty_pct,profile_cont_big_five_agreeableness_straightforwardness_pct,profile_cont_big_five_agreeableness_tender_mindedness_pct,profile_cont_big_five_agreeableness_trust_pct,profile_cont_big_five_agreeableness_mean_pct,profile_cont_big_five_conscientiousness_achievement_striving_pct,profile_cont_big_five_conscientiousness_competence_pct,profile_cont_big_five_conscientiousness_deliberation_pct,profile_cont_big_five_conscientiousness_dutifulness_pct,profile_cont_big_five_conscientiousness_order_pct,profile_cont_big_five_conscientiousness_self_discipline_pct,profile_cont_big_five_conscientiousness_mean_pct,profile_cont_big_five_extraversion_activity_level_pct,profile_cont_big_five_extraversion_assertiveness_pct,profile_cont_big_five_extraversion_excitement_seeking_pct,profile_cont_big_five_extraversion_gregariousness_pct,profile_cont_big_five_extraversion_positive_emotions_pct,profile_cont_big_five_extraversion_warmth_pct,profile_cont_big_five_extraversion_mean_pct,profile_cont_big_five_neuroticism_anger_hostility_pct,profile_cont_big_five_neuroticism_anxiety_pct,profile_cont_big_five_neuroticism_depression_pct,profile_cont_big_five_neuroticism_impulsiveness_pct,profile_cont_big_five_neuroticism_self_consciousness_pct,profile_cont_big_five_neuroticism_stress_vulnerability_pct,profile_cont_big_five_neuroticism_mean_pct,profile_cont_big_five_openness_to_experience_actions_pct,profile_cont_big_five_openness_to_experience_aesthetics_pct,profile_cont_big_five_openness_to_experience_fantasy_pct,profile_cont_big_five_openness_to_experience_feelings_pct,profile_cont_big_five_openness_to_experience_ideas_pct,profile_cont_big_five_openness_to_experience_values_pct,profile_cont_big_five_openness_to_experience_mean_pct,profile_cont_heuristic_shift_sensitivity_proxy,profile_cont_resilience_index,profile_cat_sex
scenario_00333,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Pseudo_Expert_Authority_Cue,Pseudo_Expert_Authority_Cue,137.0,102.0,-35.0,35.0,35.0,-1,profile_0092,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.7,0.6,False,True,False,False,profile_panel_factorial,21,1,34.0,26.294,24.254,12.44,27.208,1.853,34.949,21.166,57.838,42.221,53.878,38.978,45.032,45.306,47.209,18.917,20.763,32.373,34.405,29.9,30.806,27.861,88.1,81.09,76.918,83.798,98.471,78.503,84.48,20.079,38.974,22.597,26.473,31.76,12.578,25.41,0.6817,0.3183,Male
scenario_00334,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Pseudo_Expert_Authority_Cue,Pseudo_Expert_Authority_Cue,500.0,562.0,62.0,62.0,-62.0,-1,profile_0092,0.62,0.7,0.8,False,True,0.6,0.5,True,False,0.8,0.7,False,True,False,False,profile_panel_factorial,21,2,34.0,26.294,24.254,12.44,27.208,1.853,34.949,21.166,57.838,42.221,53.878,38.978,45.032,45.306,47.209,18.917,20.763,32.373,34.405,29.9,30.806,27.861,88.1,81.09,76.918,83.798,98.471,78.503,84.48,20.079,38.974,22.597,26.473,31.76,12.578,25.41,0.6817,0.3183,Male
scenario_00335,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Pseudo_Expert_Authority_Cue,Pseudo_Expert_Authority_Cue,187.0,224.0,37.0,37.0,-37.0,-1,profile_0092,0.62,0.7,0.8,False,False,0.7,0.6,True,True,0.8,0.7,False,True,False,False,profile_panel_factorial,21,3,34.0,26.294,24.254,12.44,27.208,1.853,34.949,21.166,57.838,42.221,53.878,38.978,45.032,45.306,47.209,18.917,20.763,32.373,34.405,29.9,30.806,27.861,88.1,81.09,76.918,83.798,98.471,78.503,84.48,20.079,38.974,22.597,26.473,31.76,12.578,25.41,0.6817,0.3183,Male
scenario_00336,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Pseudo_Expert_Authority_Cue,Pseudo_Expert_Authority_Cue,423.0,455.0,32.0,32.0,32.0,1,profile_0092,0.62,0.7,0.8,False,True,0.7,0.6,False,True,0.8,0.8,False,True,False,False,profile_panel_factorial,21,4,34.0,26.294,24.254,12.44,27.208,1.853,34.949,21.166,57.838,42.221,53.878,38.978,45.032,45.306,47.209,18.917,20.763,32.373,34.405,29.9,30.806,27.861,88.1,81.09,76.918,83.798,98.471,78.503,84.48,20.079,38.974,22.597,26.473,31.76,12.578,25.41,0.6817,0.3183,Male
scenario_00337,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,472.0,420.0,-52.0,52.0,52.0,-1,profile_0094,0.75,0.8,0.9,False,True,0.8,0.7,False,True,0.8,0.9,False,True,False,False,profile_panel_factorial,22,1,40.0,56.465,56.111,54.845,46.467,78.082,69.472,60.24,50.559,52.86,40.14,38.899,46.135,54.989,47.264,43.068,47.897,50.29,48.484,56.072,50.585,49.399,42.271,35.262,22.524,29.409,26.202,35.643,31.885,14.034,41.01,24.909,24.48,20.386,30.644,25.911,0.4444,0.5556,Other
scenario_00338,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,137.0,180.0,43.0,43.0,-43.0,-1,profile_0094,0.62,0.7,0.8,False,True,0.0,0.0,True,True,0.6,0.5,True,True,False,False,profile_panel_factorial,22,2,40.0,56.465,56.111,54.845,46.467,78.082,69.472,60.24,50.559,52.86,40.14,38.899,46.135,54.989,47.264,43.068,47.897,50.29,48.484,56.072,50.585,49.399,42.271,35.262,22.524,29.409,26.202,35.643,31.885,14.034,41.01,24.909,24.48,20.386,30.644,25.911,0.4444,0.5556,Other
scenario_00339,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,215.0,270.0,55.0,55.0,-55.0,-1,profile_0094,0.62,0.7,0.8,False,True,0.7,0.8,False,True,0.4,0.5,True,True,False,False,profile_panel_factorial,22,3,40.0,56.465,56.111,54.845,46.467,78.082,69.472,60.24,50.559,52.86,40.14,38.899,46.135,54.989,47.264,43.068,47.897,50.29,48.484,56.072,50.585,49.399,42.271,35.262,22.524,29.409,26.202,35.643,31.885,14.034,41.01,24.909,24.48,20.386,30.644,25.911,0.4444,0.5556,Other
scenario_00340,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,321.0,350.0,29.0,29.0,29.0,1,profile_0094,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.8,0.7,False,False,False,False,profile_panel_factorial,22,4,40.0,56.465,56.111,54.845,46.467,78.082,69.472,60.24,50.559,52.86,40.14,38.899,46.135,54.989,47.264,43.068,47.897,50.29,48.484,56.072,50.585,49.399,42.271,35.262,22.524,29.409,26.202,35.643,31.885,14.034,41.01,24.909,24.48,20.386,30.644,25.911,0.4444,0.5556,Other
scenario_00341,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Fear_Appeal_Scapegoating_Post,Fear_Appeal_Scapegoating_Post,217.0,289.0,72.0,72.0,-72.0,-1,profile_0094,0.62,0.7,0.8,False,False,0.0,0.0,True,True,0.7,0.6,True,True,False,False,profile_panel_factorial,22,1,40.0,56.465,56.111,54.845,46.467,78.082,69.472,60.24,50.559,52.86,40.14,38.899,46.135,54.989,47.264,43.068,47.897,50.29,48.484,56.072,50.585,49.399,42.271,35.262,22.524,29.409,26.202,35.643,31.885,14.034,41.01,24.909,24.48,20.386,30.644,25.911,0.4444,0.5556,Other
scenario_00342,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Fear_Appeal_Scapegoating_Post,Fear_Appeal_Scapegoating_Post,217.0,289.0,72.0,72.0,-72.0,-1,profile_0094,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.6,0.5,True,True,False,False,profile_panel_factorial,22,2,40.0,56.465,56.111,54.845,46.467,78.082,69.472,60.24,50.559,52.86,40.14,38.899,46.135,54.989,47.264,43.068,47.897,50.29,48.484,56.072,50.585,49.399,42.271,35.262,22.524,29.409,26.202,35.643,31.885,14.034,41.01,24.909,24.48,20.386,30.644,25.911,0.4444,0.5556,Other
scenario_00343,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Fear_Appeal_Scapegoating_Post,Fear_Appeal_Scapegoating_Post,137.0,160.0,23.0,23.0,-23.0,-1,profile_0094,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.8,0.7,False,True,False,False,profile_panel_factorial,22,3,40.0,56.465,56.111,54.845,46.467,78.082,69.472,60.24,50.559,52.86,40.14,38.899,46.135,54.989,47.264,43.068,47.897,50.29,48.484,56.072,50.585,49.399,42.271,35.262,22.524,29.409,26.202,35.643,31.885,14.034,41.01,24.909,24.48,20.386,30.644,25.911,0.4444,0.5556,Other
scenario_00344,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Fear_Appeal_Scapegoating_Post,Fear_Appeal_Scapegoating_Post,350.0,412.0,62.0,62.0,62.0,1,profile_0094,0.62,0.7,0.8,False,True,0.7,0.6,False,False,0.8,0.9,False,True,False,False,profile_panel_factorial,22,4,40.0,56.465,56.111,54.845,46.467,78.082,69.472,60.24,50.559,52.86,40.14,38.899,46.135,54.989,47.264,43.068,47.897,50.29,48.484,56.072,50.585,49.399,42.271,35.262,22.524,29.409,26.202,35.643,31.885,14.034,41.01,24.909,24.48,20.386,30.644,25.911,0.4444,0.5556,Other
scenario_00345,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Coordinated_Amplification > Astroturf_Comment_Wave,Astroturf_Comment_Wave,450.0,480.0,30.0,30.0,-30.0,-1,profile_0094,0.62,0.7,0.8,False,True,0.7,0.6,True,False,0.8,0.9,False,True,False,False,profile_panel_factorial,22,1,40.0,56.465,56.111,54.845,46.467,78.082,69.472,60.24,50.559,52.86,40.14,38.899,46.135,54.989,47.264,43.068,47.897,50.29,48.484,56.072,50.585,49.399,42.271,35.262,22.524,29.409,26.202,35.643,31.885,14.034,41.01,24.909,24.48,20.386,30.644,25.911,0.4444,0.5556,Other
scenario_00346,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Coordinated_Amplification > Astroturf_Comment_Wave,Astroturf_Comment_Wave,137.0,160.0,23.0,23.0,-23.0,-1,profile_0094,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.8,0.7,False,True,False,False,profile_panel_factorial,22,2,40.0,56.465,56.111,54.845,46.467,78.082,69.472,60.24,50.559,52.86,40.14,38.899,46.135,54.989,47.264,43.068,47.897,50.29,48.484,56.072,50.585,49.399,42.271,35.262,22.524,29.409,26.202,35.643,31.885,14.034,41.01,24.909,24.48,20.386,30.644,25.911,0.4444,0.5556,Other
scenario_00347,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Coordinated_Amplification > Astroturf_Comment_Wave,Astroturf_Comment_Wave,215.0,245.0,30.0,30.0,-30.0,-1,profile_0094,0.62,0.7,0.8,False,False,0.8,0.7,False,True,0.8,0.8,False,True,False,False,profile_panel_factorial,22,3,40.0,56.465,56.111,54.845,46.467,78.082,69.472,60.24,50.559,52.86,40.14,38.899,46.135,54.989,47.264,43.068,47.897,50.29,48.484,56.072,50.585,49.399,42.271,35.262,22.524,29.409,26.202,35.643,31.885,14.034,41.01,24.909,24.48,20.386,30.644,25.911,0.4444,0.5556,Other
scenario_00348,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Coordinated_Amplification > Astroturf_Comment_Wave,Astroturf_Comment_Wave,420.0,380.0,-40.0,40.0,-40.0,1,profile_0094,0.62,0.7,0.8,False,True,0.0,0.0,True,True,0.8,0.7,False,True,False,False,profile_panel_factorial,22,4,40.0,56.465,56.111,54.845,46.467,78.082,69.472,60.24,50.559,52.86,40.14,38.899,46.135,54.989,47.264,43.068,47.897,50.29,48.484,56.072,50.585,49.399,42.271,35.262,22.524,29.409,26.202,35.643,31.885,14.034,41.01,24.909,24.48,20.386,30.644,25.911,0.4444,0.5556,Other
scenario_00349,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Pseudo_Expert_Authority_Cue,Pseudo_Expert_Authority_Cue,423.0,458.0,35.0,35.0,-35.0,-1,profile_0094,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.8,0.9,False,True,False,False,profile_panel_factorial,22,1,40.0,56.465,56.111,54.845,46.467,78.082,69.472,60.24,50.559,52.86,40.14,38.899,46.135,54.989,47.264,43.068,47.897,50.29,48.484,56.072,50.585,49.399,42.271,35.262,22.524,29.409,26.202,35.643,31.885,14.034,41.01,24.909,24.48,20.386,30.644,25.911,0.4444,0.5556,Other
scenario_00350,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Pseudo_Expert_Authority_Cue,Pseudo_Expert_Authority_Cue,450.0,480.0,30.0,30.0,-30.0,-1,profile_0094,0.62,0.7,0.8,False,True,0.7,0.6,False,False,0.8,0.8,False,True,False,False,profile_panel_factorial,22,2,40.0,56.465,56.111,54.845,46.467,78.082,69.472,60.24,50.559,52.86,40.14,38.899,46.135,54.989,47.264,43.068,47.897,50.29,48.484,56.072,50.585,49.399,42.271,35.262,22.524,29.409,26.202,35.643,31.885,14.034,41.01,24.909,24.48,20.386,30.644,25.911,0.4444,0.5556,Other
scenario_00351,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Pseudo_Expert_Authority_Cue,Pseudo_Expert_Authority_Cue,123.0,187.0,64.0,64.0,-64.0,-1,profile_0094,0.62,0.7,0.8,False,True,0.0,0.0,True,True,0.3,0.4,True,True,False,False,profile_panel_factorial,22,3,40.0,56.465,56.111,54.845,46.467,78.082,69.472,60.24,50.559,52.86,40.14,38.899,46.135,54.989,47.264,43.068,47.897,50.29,48.484,56.072,50.585,49.399,42.271,35.262,22.524,29.409,26.202,35.643,31.885,14.034,41.01,24.909,24.48,20.386,30.644,25.911,0.4444,0.5556,Other
scenario_00352,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Pseudo_Expert_Authority_Cue,Pseudo_Expert_Authority_Cue,450.0,512.0,62.0,62.0,62.0,1,profile_0094,0.62,0.7,0.8,False,True,0.7,0.8,False,False,0.8,0.7,False,True,False,False,profile_panel_factorial,22,4,40.0,56.465,56.111,54.845,46.467,78.082,69.472,60.24,50.559,52.86,40.14,38.899,46.135,54.989,47.264,43.068,47.897,50.29,48.484,56.072,50.585,49.399,42.271,35.262,22.524,29.409,26.202,35.643,31.885,14.034,41.01,24.909,24.48,20.386,30.644,25.911,0.4444,0.5556,Other
scenario_00353,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,687.0,723.0,36.0,36.0,-36.0,-1,profile_0095,0.67,0.8,0.9,False,True,0.8,0.9,False,True,0.8,0.9,False,True,False,False,profile_panel_factorial,23,1,30.0,88.993,79.946,74.893,90.53,74.554,81.852,81.795,82.816,70.609,62.561,73.632,55.213,76.331,70.194,0.0,26.04,14.33,4.37,18.117,13.439,12.716,0.0,6.461,14.805,0.0,10.718,14.813,7.8,79.769,63.614,76.819,92.852,78.155,75.802,77.835,0.2268,0.7732,Female
scenario_00354,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,450.0,470.0,20.0,20.0,-20.0,-1,profile_0095,0.62,0.4,0.5,True,True,0.7,0.6,False,False,0.8,0.9,False,True,False,False,profile_panel_factorial,23,2,30.0,88.993,79.946,74.893,90.53,74.554,81.852,81.795,82.816,70.609,62.561,73.632,55.213,76.331,70.194,0.0,26.04,14.33,4.37,18.117,13.439,12.716,0.0,6.461,14.805,0.0,10.718,14.813,7.8,79.769,63.614,76.819,92.852,78.155,75.802,77.835,0.2268,0.7732,Female
scenario_00355,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,217.0,180.0,-37.0,37.0,37.0,-1,profile_0095,0.62,0.6,0.7,True,True,0.8,0.7,False,True,0.8,0.7,False,True,False,False,profile_panel_factorial,23,3,30.0,88.993,79.946,74.893,90.53,74.554,81.852,81.795,82.816,70.609,62.561,73.632,55.213,76.331,70.194,0.0,26.04,14.33,4.37,18.117,13.439,12.716,0.0,6.461,14.805,0.0,10.718,14.813,7.8,79.769,63.614,76.819,92.852,78.155,75.802,77.835,0.2268,0.7732,Female
scenario_00356,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,620.0,658.0,38.0,38.0,38.0,1,profile_0095,0.62,0.7,0.8,False,True,0.9,0.9,False,True,0.8,0.7,False,True,False,False,profile_panel_factorial,23,4,30.0,88.993,79.946,74.893,90.53,74.554,81.852,81.795,82.816,70.609,62.561,73.632,55.213,76.331,70.194,0.0,26.04,14.33,4.37,18.117,13.439,12.716,0.0,6.461,14.805,0.0,10.718,14.813,7.8,79.769,63.614,76.819,92.852,78.155,75.802,77.835,0.2268,0.7732,Female
scenario_00357,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Fear_Appeal_Scapegoating_Post,Fear_Appeal_Scapegoating_Post,450.0,420.0,-30.0,30.0,30.0,-1,profile_0095,0.62,0.7,0.8,False,True,0.8,0.7,False,False,0.8,0.9,False,True,False,False,profile_panel_factorial,23,1,30.0,88.993,79.946,74.893,90.53,74.554,81.852,81.795,82.816,70.609,62.561,73.632,55.213,76.331,70.194,0.0,26.04,14.33,4.37,18.117,13.439,12.716,0.0,6.461,14.805,0.0,10.718,14.813,7.8,79.769,63.614,76.819,92.852,78.155,75.802,77.835,0.2268,0.7732,Female
scenario_00358,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Fear_Appeal_Scapegoating_Post,Fear_Appeal_Scapegoating_Post,450.0,520.0,70.0,70.0,-70.0,-1,profile_0095,0.62,0.7,0.8,False,True,0.8,0.7,False,False,0.7,0.6,True,True,False,False,profile_panel_factorial,23,2,30.0,88.993,79.946,74.893,90.53,74.554,81.852,81.795,82.816,70.609,62.561,73.632,55.213,76.331,70.194,0.0,26.04,14.33,4.37,18.117,13.439,12.716,0.0,6.461,14.805,0.0,10.718,14.813,7.8,79.769,63.614,76.819,92.852,78.155,75.802,77.835,0.2268,0.7732,Female
scenario_00359,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Fear_Appeal_Scapegoating_Post,Fear_Appeal_Scapegoating_Post,215.0,260.0,45.0,45.0,-45.0,-1,profile_0095,0.62,0.6,0.7,False,False,0.8,0.7,False,True,0.8,0.7,False,True,False,False,profile_panel_factorial,23,3,30.0,88.993,79.946,74.893,90.53,74.554,81.852,81.795,82.816,70.609,62.561,73.632,55.213,76.331,70.194,0.0,26.04,14.33,4.37,18.117,13.439,12.716,0.0,6.461,14.805,0.0,10.718,14.813,7.8,79.769,63.614,76.819,92.852,78.155,75.802,77.835,0.2268,0.7732,Female
scenario_00360,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Fear_Appeal_Scapegoating_Post,Fear_Appeal_Scapegoating_Post,623.0,660.0,37.0,37.0,37.0,1,profile_0095,0.62,0.5,0.6,True,False,0.8,0.9,False,True,0.8,0.9,False,True,False,False,profile_panel_factorial,23,4,30.0,88.993,79.946,74.893,90.53,74.554,81.852,81.795,82.816,70.609,62.561,73.632,55.213,76.331,70.194,0.0,26.04,14.33,4.37,18.117,13.439,12.716,0.0,6.461,14.805,0.0,10.718,14.813,7.8,79.769,63.614,76.819,92.852,78.155,75.802,77.835,0.2268,0.7732,Female
scenario_00361,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Coordinated_Amplification > Astroturf_Comment_Wave,Astroturf_Comment_Wave,487.0,460.0,-27.0,27.0,27.0,-1,profile_0095,0.62,0.8,0.9,False,True,0.8,0.7,False,True,0.8,0.9,False,True,False,False,profile_panel_factorial,23,1,30.0,88.993,79.946,74.893,90.53,74.554,81.852,81.795,82.816,70.609,62.561,73.632,55.213,76.331,70.194,0.0,26.04,14.33,4.37,18.117,13.439,12.716,0.0,6.461,14.805,0.0,10.718,14.813,7.8,79.769,63.614,76.819,92.852,78.155,75.802,77.835,0.2268,0.7732,Female
scenario_00362,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Coordinated_Amplification > Astroturf_Comment_Wave,Astroturf_Comment_Wave,623.0,658.0,35.0,35.0,-35.0,-1,profile_0095,0.62,0.7,0.8,False,True,0.8,0.9,False,True,0.8,0.9,False,True,False,False,profile_panel_factorial,23,2,30.0,88.993,79.946,74.893,90.53,74.554,81.852,81.795,82.816,70.609,62.561,73.632,55.213,76.331,70.194,0.0,26.04,14.33,4.37,18.117,13.439,12.716,0.0,6.461,14.805,0.0,10.718,14.813,7.8,79.769,63.614,76.819,92.852,78.155,75.802,77.835,0.2268,0.7732,Female
scenario_00363,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Coordinated_Amplification > Astroturf_Comment_Wave,Astroturf_Comment_Wave,320.0,350.0,30.0,30.0,-30.0,-1,profile_0095,0.62,0.7,0.8,False,False,0.8,0.7,False,True,0.8,0.7,False,False,False,False,profile_panel_factorial,23,3,30.0,88.993,79.946,74.893,90.53,74.554,81.852,81.795,82.816,70.609,62.561,73.632,55.213,76.331,70.194,0.0,26.04,14.33,4.37,18.117,13.439,12.716,0.0,6.461,14.805,0.0,10.718,14.813,7.8,79.769,63.614,76.819,92.852,78.155,75.802,77.835,0.2268,0.7732,Female
scenario_00364,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Coordinated_Amplification > Astroturf_Comment_Wave,Astroturf_Comment_Wave,450.0,475.0,25.0,25.0,25.0,1,profile_0095,0.62,0.8,0.9,False,True,0.8,0.7,False,False,0.9,0.8,False,True,False,False,profile_panel_factorial,23,4,30.0,88.993,79.946,74.893,90.53,74.554,81.852,81.795,82.816,70.609,62.561,73.632,55.213,76.331,70.194,0.0,26.04,14.33,4.37,18.117,13.439,12.716,0.0,6.461,14.805,0.0,10.718,14.813,7.8,79.769,63.614,76.819,92.852,78.155,75.802,77.835,0.2268,0.7732,Female
scenario_00365,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Pseudo_Expert_Authority_Cue,Pseudo_Expert_Authority_Cue,623.0,645.0,22.0,22.0,-22.0,-1,profile_0095,0.67,0.8,0.9,False,True,0.8,0.9,False,True,0.8,0.9,False,True,False,False,profile_panel_factorial,23,1,30.0,88.993,79.946,74.893,90.53,74.554,81.852,81.795,82.816,70.609,62.561,73.632,55.213,76.331,70.194,0.0,26.04,14.33,4.37,18.117,13.439,12.716,0.0,6.461,14.805,0.0,10.718,14.813,7.8,79.769,63.614,76.819,92.852,78.155,75.802,77.835,0.2268,0.7732,Female
