scenario_id,opinion_leaf,opinion_domain,opinion_leaf_label,attack_present,attack_leaf,baseline_score,post_score,delta_score,abs_delta_score,profile_id,exposure_intensity_hint,attack_realism_score,attack_coherence_score,attack_rewrite_required,attack_heuristic_pass,baseline_plausibility_score,baseline_consistency_score,baseline_rewrite_required,baseline_heuristic_pass,post_plausibility_score,post_consistency_score,post_rewrite_required,post_heuristic_pass,baseline_fallback_used,post_fallback_used,scenario_design,profile_panel_index,leaf_repeat_index_within_profile,profile_cont_age_years,profile_cont_big_five_agreeableness_altruism_pct,profile_cont_big_five_agreeableness_compliance_pct,profile_cont_big_five_agreeableness_modesty_pct,profile_cont_big_five_agreeableness_straightforwardness_pct,profile_cont_big_five_agreeableness_tender_mindedness_pct,profile_cont_big_five_agreeableness_trust_pct,profile_cont_big_five_agreeableness_mean_pct,profile_cont_big_five_conscientiousness_achievement_striving_pct,profile_cont_big_five_conscientiousness_competence_pct,profile_cont_big_five_conscientiousness_deliberation_pct,profile_cont_big_five_conscientiousness_dutifulness_pct,profile_cont_big_five_conscientiousness_order_pct,profile_cont_big_five_conscientiousness_self_discipline_pct,profile_cont_big_five_conscientiousness_mean_pct,profile_cont_big_five_extraversion_activity_level_pct,profile_cont_big_five_extraversion_assertiveness_pct,profile_cont_big_five_extraversion_excitement_seeking_pct,profile_cont_big_five_extraversion_gregariousness_pct,profile_cont_big_five_extraversion_positive_emotions_pct,profile_cont_big_five_extraversion_warmth_pct,profile_cont_big_five_extraversion_mean_pct,profile_cont_big_five_neuroticism_anger_hostility_pct,profile_cont_big_five_neuroticism_anxiety_pct,profile_cont_big_five_neuroticism_depression_pct,profile_cont_big_five_neuroticism_impulsiveness_pct,profile_cont_big_five_neuroticism_self_consciousness_pct,profile_cont_big_five_neuroticism_stress_vulnerability_pct,profile_cont_big_five_neuroticism_mean_pct,profile_cont_big_five_openness_to_experience_actions_pct,profile_cont_big_five_openness_to_experience_aesthetics_pct,profile_cont_big_five_openness_to_experience_fantasy_pct,profile_cont_big_five_openness_to_experience_feelings_pct,profile_cont_big_five_openness_to_experience_ideas_pct,profile_cont_big_five_openness_to_experience_values_pct,profile_cont_big_five_openness_to_experience_mean_pct,profile_cont_heuristic_shift_sensitivity_proxy,profile_cont_resilience_index,profile_cat__profile_cat_sex_Female,profile_cat__profile_cat_sex_Male,profile_cat__profile_cat_sex_Other,baseline_abs_score,baseline_extremity_norm,exposure_quality_score,exposure_quality_z,opinion_leaf_fe_issue_position_taxonomy___defense_and_national_security___conscription_support,opinion_leaf_fe_issue_position_taxonomy___defense_and_national_security___defense_spending_increase_support,opinion_leaf_fe_issue_position_taxonomy___defense_and_national_security___strategic_autonomy_support,primary_moderator_value,primary_moderator_z
scenario_00148,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,42.0,28.0,-14.0,14.0,profile_0162,0.65,0.7,0.8,False,True,0.7,0.6,False,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,37,4,45.0,40.471,15.774,10.805,30.701,13.561,23.748,22.51,30.958,42.549,40.185,21.136,40.041,22.427,32.883,30.59,26.27,27.05,24.2,31.951,26.638,27.783,84.088,75.286,80.671,95.299,90.256,84.2,84.967,76.621,57.318,49.269,72.71,81.847,55.006,65.462,0.6722,0.3278,0.0,0.0,1.0,42.0,0.042,0.7166666666666668,0.2598935964174452,0.0,0.0,1.0,45.0,0.1510932793480442
scenario_00149,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,450.0,480.0,30.0,30.0,profile_0166,0.62,0.7,0.8,False,True,0.7,0.6,False,False,0.9,0.8,False,True,False,False,profile_panel_repeated_attacked_leaves,38,1,62.0,8.88,22.724,19.076,12.714,22.721,19.285,17.567,45.767,64.613,53.612,67.843,61.797,59.095,58.788,22.417,40.395,24.937,50.618,12.97,41.97,32.218,69.253,68.439,63.416,67.99,72.31,72.767,69.029,54.634,44.25,64.58,72.175,54.519,68.506,59.777,0.4989,0.5011,1.0,0.0,0.0,450.0,0.45,0.7066666666666667,0.0666641567018712,0.0,0.0,0.0,62.0,1.186813339395123
scenario_00150,Issue_Position_Taxonomy > Defense_and_National_Security > Conscription_Support,Defense_and_National_Security,Conscription_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,-683.0,-621.0,62.0,62.0,profile_0166,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,38,2,62.0,8.88,22.724,19.076,12.714,22.721,19.285,17.567,45.767,64.613,53.612,67.843,61.797,59.095,58.788,22.417,40.395,24.937,50.618,12.97,41.97,32.218,69.253,68.439,63.416,67.99,72.31,72.767,69.029,54.634,44.25,64.58,72.175,54.519,68.506,59.777,0.4989,0.5011,1.0,0.0,0.0,683.0,0.683,0.7066666666666667,0.0666641567018712,1.0,0.0,0.0,62.0,1.186813339395123
scenario_00151,Issue_Position_Taxonomy > Defense_and_National_Security > Defense_Spending_Increase_Support,Defense_and_National_Security,Defense_Spending_Increase_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,312.0,384.0,72.0,72.0,profile_0166,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,38,3,62.0,8.88,22.724,19.076,12.714,22.721,19.285,17.567,45.767,64.613,53.612,67.843,61.797,59.095,58.788,22.417,40.395,24.937,50.618,12.97,41.97,32.218,69.253,68.439,63.416,67.99,72.31,72.767,69.029,54.634,44.25,64.58,72.175,54.519,68.506,59.777,0.4989,0.5011,1.0,0.0,0.0,312.0,0.312,0.7066666666666667,0.0666641567018712,0.0,1.0,0.0,62.0,1.186813339395123
scenario_00152,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,427.0,489.0,62.0,62.0,profile_0166,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,38,4,62.0,8.88,22.724,19.076,12.714,22.721,19.285,17.567,45.767,64.613,53.612,67.843,61.797,59.095,58.788,22.417,40.395,24.937,50.618,12.97,41.97,32.218,69.253,68.439,63.416,67.99,72.31,72.767,69.029,54.634,44.25,64.58,72.175,54.519,68.506,59.777,0.4989,0.5011,1.0,0.0,0.0,427.0,0.427,0.7066666666666667,0.0666641567018712,0.0,0.0,1.0,62.0,1.186813339395123
scenario_00153,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,620.0,650.0,30.0,30.0,profile_0169,0.62,0.7,0.8,False,True,0.8,0.9,False,True,0.8,0.9,False,False,False,False,profile_panel_repeated_attacked_leaves,39,1,60.0,51.771,60.422,61.238,47.927,49.431,68.902,56.615,30.098,36.686,34.614,6.727,45.069,19.951,28.857,19.353,33.448,20.098,30.972,25.155,26.549,25.929,73.925,67.755,79.369,65.791,72.462,82.315,73.603,3.826,7.385,10.955,2.543,17.545,12.292,9.091,0.65,0.35,0.0,1.0,0.0,620.0,0.62,0.7066666666666667,0.0666641567018712,0.0,0.0,0.0,60.0,1.0649639205660548
scenario_00154,Issue_Position_Taxonomy > Defense_and_National_Security > Conscription_Support,Defense_and_National_Security,Conscription_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,-312.0,-280.0,32.0,32.0,profile_0169,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,39,2,60.0,51.771,60.422,61.238,47.927,49.431,68.902,56.615,30.098,36.686,34.614,6.727,45.069,19.951,28.857,19.353,33.448,20.098,30.972,25.155,26.549,25.929,73.925,67.755,79.369,65.791,72.462,82.315,73.603,3.826,7.385,10.955,2.543,17.545,12.292,9.091,0.65,0.35,0.0,1.0,0.0,312.0,0.312,0.7066666666666667,0.0666641567018712,1.0,0.0,0.0,60.0,1.0649639205660548
scenario_00155,Issue_Position_Taxonomy > Defense_and_National_Security > Defense_Spending_Increase_Support,Defense_and_National_Security,Defense_Spending_Increase_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,472.0,510.0,38.0,38.0,profile_0169,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.9,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,39,3,60.0,51.771,60.422,61.238,47.927,49.431,68.902,56.615,30.098,36.686,34.614,6.727,45.069,19.951,28.857,19.353,33.448,20.098,30.972,25.155,26.549,25.929,73.925,67.755,79.369,65.791,72.462,82.315,73.603,3.826,7.385,10.955,2.543,17.545,12.292,9.091,0.65,0.35,0.0,1.0,0.0,472.0,0.472,0.7066666666666667,0.0666641567018712,0.0,1.0,0.0,60.0,1.0649639205660548
scenario_00156,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,65.0,84.0,19.0,19.0,profile_0169,0.62,0.8,0.9,False,True,0.7,0.8,False,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,39,4,60.0,51.771,60.422,61.238,47.927,49.431,68.902,56.615,30.098,36.686,34.614,6.727,45.069,19.951,28.857,19.353,33.448,20.098,30.972,25.155,26.549,25.929,73.925,67.755,79.369,65.791,72.462,82.315,73.603,3.826,7.385,10.955,2.543,17.545,12.292,9.091,0.65,0.35,0.0,1.0,0.0,65.0,0.065,0.7733333333333333,1.354860421472348,0.0,0.0,1.0,60.0,1.0649639205660548
scenario_00157,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,450.0,480.0,30.0,30.0,profile_0171,0.62,0.7,0.8,False,True,0.7,0.8,False,False,0.8,0.8,False,True,False,False,profile_panel_repeated_attacked_leaves,40,1,44.0,12.466,15.457,21.814,15.52,18.764,26.971,18.498,69.742,64.96,86.182,70.057,77.48,72.692,73.519,37.98,57.52,54.499,63.1,74.502,49.035,56.106,95.867,64.545,100.0,94.347,86.888,97.755,89.9,73.865,64.477,83.101,87.066,74.802,67.128,75.073,0.5857,0.4143,0.0,1.0,0.0,450.0,0.45,0.7066666666666667,0.0666641567018712,0.0,0.0,0.0,44.0,0.0901685699335101
scenario_00158,Issue_Position_Taxonomy > Defense_and_National_Security > Conscription_Support,Defense_and_National_Security,Conscription_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,123.0,158.0,35.0,35.0,profile_0171,0.62,0.8,0.9,False,True,0.0,0.0,True,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,40,2,44.0,12.466,15.457,21.814,15.52,18.764,26.971,18.498,69.742,64.96,86.182,70.057,77.48,72.692,73.519,37.98,57.52,54.499,63.1,74.502,49.035,56.106,95.867,64.545,100.0,94.347,86.888,97.755,89.9,73.865,64.477,83.101,87.066,74.802,67.128,75.073,0.5857,0.4143,0.0,1.0,0.0,123.0,0.123,0.7733333333333333,1.354860421472348,1.0,0.0,0.0,44.0,0.0901685699335101
scenario_00159,Issue_Position_Taxonomy > Defense_and_National_Security > Defense_Spending_Increase_Support,Defense_and_National_Security,Defense_Spending_Increase_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,450.0,520.0,70.0,70.0,profile_0171,0.62,0.8,0.9,False,True,0.7,0.6,True,False,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,40,3,44.0,12.466,15.457,21.814,15.52,18.764,26.971,18.498,69.742,64.96,86.182,70.057,77.48,72.692,73.519,37.98,57.52,54.499,63.1,74.502,49.035,56.106,95.867,64.545,100.0,94.347,86.888,97.755,89.9,73.865,64.477,83.101,87.066,74.802,67.128,75.073,0.5857,0.4143,0.0,1.0,0.0,450.0,0.45,0.7733333333333333,1.354860421472348,0.0,1.0,0.0,44.0,0.0901685699335101
scenario_00160,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,623.0,654.0,31.0,31.0,profile_0171,0.62,0.8,0.9,False,True,0.8,0.9,False,True,0.9,0.85,False,True,False,False,profile_panel_repeated_attacked_leaves,40,4,44.0,12.466,15.457,21.814,15.52,18.764,26.971,18.498,69.742,64.96,86.182,70.057,77.48,72.692,73.519,37.98,57.52,54.499,63.1,74.502,49.035,56.106,95.867,64.545,100.0,94.347,86.888,97.755,89.9,73.865,64.477,83.101,87.066,74.802,67.128,75.073,0.5857,0.4143,0.0,1.0,0.0,623.0,0.623,0.7733333333333333,1.354860421472348,0.0,0.0,1.0,44.0,0.0901685699335101
scenario_00161,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,217.0,190.0,-27.0,27.0,profile_0184,0.62,0.7,0.8,False,True,0.0,0.0,True,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,41,1,39.0,100.0,87.687,88.446,98.473,89.142,100.0,93.958,24.338,7.857,18.243,26.596,16.508,3.487,16.171,55.457,78.764,70.34,67.775,82.247,82.751,72.889,68.172,61.221,62.052,63.185,62.453,37.734,59.136,33.996,27.25,24.104,22.329,29.853,18.658,26.032,0.6522,0.3478,0.0,1.0,0.0,217.0,0.217,0.7066666666666667,0.0666641567018712,0.0,0.0,0.0,39.0,-0.21445497713916
scenario_00162,Issue_Position_Taxonomy > Defense_and_National_Security > Conscription_Support,Defense_and_National_Security,Conscription_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,-387.0,-325.0,62.0,62.0,profile_0184,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,41,2,39.0,100.0,87.687,88.446,98.473,89.142,100.0,93.958,24.338,7.857,18.243,26.596,16.508,3.487,16.171,55.457,78.764,70.34,67.775,82.247,82.751,72.889,68.172,61.221,62.052,63.185,62.453,37.734,59.136,33.996,27.25,24.104,22.329,29.853,18.658,26.032,0.6522,0.3478,0.0,1.0,0.0,387.0,0.387,0.7066666666666667,0.0666641567018712,1.0,0.0,0.0,39.0,-0.21445497713916
scenario_00163,Issue_Position_Taxonomy > Defense_and_National_Security > Defense_Spending_Increase_Support,Defense_and_National_Security,Defense_Spending_Increase_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,187.0,212.0,25.0,25.0,profile_0184,0.62,0.7,0.8,False,True,0.7,0.6,True,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,41,3,39.0,100.0,87.687,88.446,98.473,89.142,100.0,93.958,24.338,7.857,18.243,26.596,16.508,3.487,16.171,55.457,78.764,70.34,67.775,82.247,82.751,72.889,68.172,61.221,62.052,63.185,62.453,37.734,59.136,33.996,27.25,24.104,22.329,29.853,18.658,26.032,0.6522,0.3478,0.0,1.0,0.0,187.0,0.187,0.7066666666666667,0.0666641567018712,0.0,1.0,0.0,39.0,-0.21445497713916
scenario_00164,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,217.0,250.0,33.0,33.0,profile_0184,0.62,0.7,0.8,False,True,0.7,0.8,False,True,0.8,0.7,False,False,False,False,profile_panel_repeated_attacked_leaves,41,4,39.0,100.0,87.687,88.446,98.473,89.142,100.0,93.958,24.338,7.857,18.243,26.596,16.508,3.487,16.171,55.457,78.764,70.34,67.775,82.247,82.751,72.889,68.172,61.221,62.052,63.185,62.453,37.734,59.136,33.996,27.25,24.104,22.329,29.853,18.658,26.032,0.6522,0.3478,0.0,1.0,0.0,217.0,0.217,0.7066666666666667,0.0666641567018712,0.0,0.0,1.0,39.0,-0.21445497713916
scenario_00165,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,623.0,660.0,37.0,37.0,profile_0201,0.62,0.7,0.8,False,True,0.8,0.8,False,True,0.8,0.8,False,True,False,False,profile_panel_repeated_attacked_leaves,42,1,32.0,19.868,0.0,15.49,5.717,21.686,16.862,13.271,39.117,45.806,22.275,35.721,32.136,28.674,33.955,40.857,32.427,43.713,51.87,59.318,44.897,45.514,35.321,38.477,33.287,31.812,36.363,25.973,33.539,25.281,31.213,23.716,15.188,20.045,25.81,23.542,0.5125,0.4875,0.0,1.0,0.0,623.0,0.623,0.7066666666666667,0.0666641567018712,0.0,0.0,0.0,32.0,-0.6409279430408983
scenario_00166,Issue_Position_Taxonomy > Defense_and_National_Security > Conscription_Support,Defense_and_National_Security,Conscription_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,12.0,-35.0,-47.0,47.0,profile_0201,0.62,0.7,0.8,False,False,0.7,0.8,False,True,0.7,0.6,False,True,False,False,profile_panel_repeated_attacked_leaves,42,2,32.0,19.868,0.0,15.49,5.717,21.686,16.862,13.271,39.117,45.806,22.275,35.721,32.136,28.674,33.955,40.857,32.427,43.713,51.87,59.318,44.897,45.514,35.321,38.477,33.287,31.812,36.363,25.973,33.539,25.281,31.213,23.716,15.188,20.045,25.81,23.542,0.5125,0.4875,0.0,1.0,0.0,12.0,0.012,0.7066666666666667,0.0666641567018712,1.0,0.0,0.0,32.0,-0.6409279430408983
scenario_00167,Issue_Position_Taxonomy > Defense_and_National_Security > Defense_Spending_Increase_Support,Defense_and_National_Security,Defense_Spending_Increase_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,420.0,480.0,60.0,60.0,profile_0201,0.62,0.7,0.8,False,True,0.0,0.0,True,True,0.8,0.8,False,True,False,False,profile_panel_repeated_attacked_leaves,42,3,32.0,19.868,0.0,15.49,5.717,21.686,16.862,13.271,39.117,45.806,22.275,35.721,32.136,28.674,33.955,40.857,32.427,43.713,51.87,59.318,44.897,45.514,35.321,38.477,33.287,31.812,36.363,25.973,33.539,25.281,31.213,23.716,15.188,20.045,25.81,23.542,0.5125,0.4875,0.0,1.0,0.0,420.0,0.42,0.7066666666666667,0.0666641567018712,0.0,1.0,0.0,32.0,-0.6409279430408983
scenario_00168,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,321.0,289.0,-32.0,32.0,profile_0201,0.62,0.7,0.8,False,True,0.0,0.0,True,True,0.8,0.8,False,True,False,False,profile_panel_repeated_attacked_leaves,42,4,32.0,19.868,0.0,15.49,5.717,21.686,16.862,13.271,39.117,45.806,22.275,35.721,32.136,28.674,33.955,40.857,32.427,43.713,51.87,59.318,44.897,45.514,35.321,38.477,33.287,31.812,36.363,25.973,33.539,25.281,31.213,23.716,15.188,20.045,25.81,23.542,0.5125,0.4875,0.0,1.0,0.0,321.0,0.321,0.7066666666666667,0.0666641567018712,0.0,0.0,1.0,32.0,-0.6409279430408983
scenario_00169,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,623.0,660.0,37.0,37.0,profile_0213,0.62,0.7,0.8,False,True,0.8,0.9,False,True,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,43,1,66.0,62.273,65.155,44.714,43.02,47.206,67.575,54.991,47.095,33.573,43.128,33.677,36.187,38.255,38.653,55.206,59.812,66.971,45.458,62.976,63.552,58.996,18.067,7.596,6.311,15.298,16.526,22.061,14.31,25.207,16.763,11.922,24.701,20.163,11.258,18.336,0.3344,0.6656,0.0,1.0,0.0,623.0,0.623,0.7066666666666667,0.0666641567018712,0.0,0.0,0.0,66.0,1.4305121770532592
scenario_00170,Issue_Position_Taxonomy > Defense_and_National_Security > Conscription_Support,Defense_and_National_Security,Conscription_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,-217.0,-189.0,28.0,28.0,profile_0213,0.68,0.7,0.8,False,True,0.8,0.9,False,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,43,2,66.0,62.273,65.155,44.714,43.02,47.206,67.575,54.991,47.095,33.573,43.128,33.677,36.187,38.255,38.653,55.206,59.812,66.971,45.458,62.976,63.552,58.996,18.067,7.596,6.311,15.298,16.526,22.061,14.31,25.207,16.763,11.922,24.701,20.163,11.258,18.336,0.3344,0.6656,0.0,1.0,0.0,217.0,0.217,0.7266666666666666,0.4531230361330126,1.0,0.0,0.0,66.0,1.4305121770532592
scenario_00171,Issue_Position_Taxonomy > Defense_and_National_Security > Defense_Spending_Increase_Support,Defense_and_National_Security,Defense_Spending_Increase_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,450.0,510.0,60.0,60.0,profile_0213,0.62,0.7,0.8,False,True,0.7,0.6,False,False,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,43,3,66.0,62.273,65.155,44.714,43.02,47.206,67.575,54.991,47.095,33.573,43.128,33.677,36.187,38.255,38.653,55.206,59.812,66.971,45.458,62.976,63.552,58.996,18.067,7.596,6.311,15.298,16.526,22.061,14.31,25.207,16.763,11.922,24.701,20.163,11.258,18.336,0.3344,0.6656,0.0,1.0,0.0,450.0,0.45,0.7066666666666667,0.0666641567018712,0.0,1.0,0.0,66.0,1.4305121770532592
scenario_00172,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,623.0,665.0,42.0,42.0,profile_0213,0.68,0.8,0.9,False,True,0.8,0.9,False,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,43,4,66.0,62.273,65.155,44.714,43.02,47.206,67.575,54.991,47.095,33.573,43.128,33.677,36.187,38.255,38.653,55.206,59.812,66.971,45.458,62.976,63.552,58.996,18.067,7.596,6.311,15.298,16.526,22.061,14.31,25.207,16.763,11.922,24.701,20.163,11.258,18.336,0.3344,0.6656,0.0,1.0,0.0,623.0,0.623,0.7933333333333333,1.7413193009034915,0.0,0.0,1.0,66.0,1.4305121770532592
scenario_00173,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,427.0,390.0,-37.0,37.0,profile_0215,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.0,0.0,False,True,False,False,profile_panel_repeated_attacked_leaves,44,1,52.0,87.768,82.715,89.17,70.278,78.727,83.188,81.974,17.92,0.0,26.861,11.21,9.126,5.065,11.697,55.366,81.627,71.922,81.621,88.756,79.49,76.464,64.541,65.335,67.818,58.756,56.217,68.228,63.482,36.719,41.946,34.734,35.539,28.525,35.73,35.532,0.6409,0.3591,1.0,0.0,0.0,427.0,0.427,0.7066666666666667,0.0666641567018712,0.0,0.0,0.0,52.0,0.5775662452497825
scenario_00174,Issue_Position_Taxonomy > Defense_and_National_Security > Conscription_Support,Defense_and_National_Security,Conscription_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,-450.0,-380.0,70.0,70.0,profile_0215,0.62,0.8,0.9,False,True,0.7,0.6,False,False,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,44,2,52.0,87.768,82.715,89.17,70.278,78.727,83.188,81.974,17.92,0.0,26.861,11.21,9.126,5.065,11.697,55.366,81.627,71.922,81.621,88.756,79.49,76.464,64.541,65.335,67.818,58.756,56.217,68.228,63.482,36.719,41.946,34.734,35.539,28.525,35.73,35.532,0.6409,0.3591,1.0,0.0,0.0,450.0,0.45,0.7733333333333333,1.354860421472348,1.0,0.0,0.0,52.0,0.5775662452497825
scenario_00175,Issue_Position_Taxonomy > Defense_and_National_Security > Defense_Spending_Increase_Support,Defense_and_National_Security,Defense_Spending_Increase_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,187.0,250.0,63.0,63.0,profile_0215,0.75,0.7,0.8,False,True,0.7,0.8,False,True,0.6,0.5,True,False,False,False,profile_panel_repeated_attacked_leaves,44,3,52.0,87.768,82.715,89.17,70.278,78.727,83.188,81.974,17.92,0.0,26.861,11.21,9.126,5.065,11.697,55.366,81.627,71.922,81.621,88.756,79.49,76.464,64.541,65.335,67.818,58.756,56.217,68.228,63.482,36.719,41.946,34.734,35.539,28.525,35.73,35.532,0.6409,0.3591,1.0,0.0,0.0,187.0,0.187,0.75,0.9039917288026814,0.0,1.0,0.0,52.0,0.5775662452497825
scenario_00176,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,472.0,520.0,48.0,48.0,profile_0215,0.62,0.7,0.6,True,True,0.8,0.7,False,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,44,4,52.0,87.768,82.715,89.17,70.278,78.727,83.188,81.974,17.92,0.0,26.861,11.21,9.126,5.065,11.697,55.366,81.627,71.922,81.621,88.756,79.49,76.464,64.541,65.335,67.818,58.756,56.217,68.228,63.482,36.719,41.946,34.734,35.539,28.525,35.73,35.532,0.6409,0.3591,1.0,0.0,0.0,472.0,0.472,0.64,-1.2215321080686057,0.0,0.0,1.0,52.0,0.5775662452497825
scenario_00177,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,214.0,250.0,36.0,36.0,profile_0221,0.62,0.7,0.8,False,True,0.7,0.8,False,True,0.7,0.8,False,False,False,False,profile_panel_repeated_attacked_leaves,45,1,40.0,58.075,38.448,30.219,47.396,39.083,49.541,43.794,41.803,45.476,37.616,42.238,60.283,48.711,46.021,77.433,56.874,78.022,75.473,77.951,81.877,74.605,85.322,85.764,69.004,62.569,87.348,89.439,79.908,87.709,92.551,100.0,81.412,95.21,100.0,92.814,0.6017,0.3983,0.0,0.0,1.0,214.0,0.214,0.7066666666666667,0.0666641567018712,0.0,0.0,0.0,40.0,-0.1535302677246259
