config_label,config_n_tasks,config_attack_leaf,config_attack_label,config_opinion_leaf,config_opinion_label,config_opinion_domain,adversarial_direction,task_reliability_weight,profile_id,sex,age_years,bf_agreeableness,bf_conscientiousness,bf_extraversion,bf_neuroticism,bf_openness,predicted_adversarial_effectivity,config_csi_pct,config_csi_raw,observed_baseline_score,observed_post_score,observed_delta_score,observed_abs_delta_score,observed_adversarial_effectivity
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0026,Female,56.0,86.732,65.388,56.953,70.873,19.547,28.132932232341577,43.0,16.998798687121244,327.0,284.0,-43.0,43.0,-43.0
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0382,Other,58.0,94.892,31.442,56.677,18.504,81.277,28.246756865160897,42.0,16.994120638208933,687.0,720.0,33.0,33.0,33.0
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0359,Female,42.0,44.717,33.872,72.117,32.795,6.029,28.42442947416787,41.0,16.985170884654572,217.0,290.0,73.0,73.0,73.0
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0337,Female,53.0,2.705,48.895,39.291,1.415,53.046,30.262048238780324,40.0,16.93805009358875,623.0,660.0,37.0,37.0,37.0
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0456,Other,57.0,8.208,71.969,17.483,24.491,20.156,30.924512744765853,39.0,16.799111260839837,623.0,672.0,49.0,49.0,49.0
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0067,Male,21.0,54.342,24.135,51.282,34.992,23.294,28.504354323935903,38.0,16.678025556388675,312.0,375.0,63.0,63.0,63.0
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0186,Male,18.0,89.153,49.468,74.956,72.541,29.169,26.676527523040946,37.0,16.67568397939652,215.0,250.0,35.0,35.0,35.0
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0203,Female,28.0,14.219,70.852,91.866,28.479,41.444,27.77193016293636,36.0,16.157212034012158,423.0,450.0,27.0,27.0,27.0
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0316,Other,39.0,71.037,80.235,52.083,34.622,85.899,28.172004853016738,35.0,15.797830378421061,687.0,720.0,33.0,33.0,33.0
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0405,Female,27.0,69.557,90.114,87.405,81.324,22.499,26.73992553200933,34.0,15.757091615468855,217.0,245.0,28.0,28.0,28.0
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0003,Male,20.0,21.068,89.378,55.417,64.012,50.349,28.753710538927777,33.0,15.568437316618665,650.0,680.0,30.0,30.0,30.0
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0354,Other,41.0,38.744,61.095,79.461,63.03,57.187,27.8270137229912,32.0,15.52692570967813,452.0,510.0,58.0,58.0,58.0
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0224,Male,40.0,46.691,9.125,62.552,69.727,48.091,28.580123118167347,31.0,15.464433741760153,123.0,170.0,47.0,47.0,47.0
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0219,Male,18.0,41.277,85.818,37.314,29.024,36.511,28.9743099479896,30.0,15.32242039169164,325.0,367.0,42.0,42.0,42.0
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0446,Male,18.0,63.672,58.796,49.983,6.089,55.193,28.407689719006658,28.999999999999996,14.868842871829541,217.0,290.0,73.0,73.0,73.0
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0287,Female,63.0,4.08,29.874,78.466,31.4,41.138,29.451281997178437,28.000000000000004,14.800825714022611,623.0,678.0,55.0,55.0,55.0
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0437,Male,44.0,86.134,28.814,85.754,71.197,73.959,27.27869931782199,27.0,14.787731329010281,423.0,490.0,67.0,67.0,67.0
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0326,Male,44.0,51.508,62.339,59.4,46.248,73.102,29.052679291614584,26.0,14.329349659084937,687.0,742.0,55.0,55.0,55.0
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0156,Other,34.0,55.798,76.873,81.965,6.441,26.73,27.281188765731127,25.0,14.122004119164108,678.0,620.0,-58.0,58.0,-58.0
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0180,Male,73.0,34.14,32.815,40.038,65.529,69.99,30.631524821398912,24.0,13.928451886096013,623.0,658.0,35.0,35.0,35.0
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0467,Male,18.0,25.694,41.113,96.754,67.286,26.65,26.916442451484578,23.0,13.812533734110344,215.0,190.0,-25.0,25.0,-25.0
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0496,Other,43.0,75.461,32.92,79.872,28.461,4.843,27.336945536397863,22.0,13.426449702762277,450.0,420.0,-30.0,30.0,-30.0
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0105,Male,48.0,74.961,63.798,8.801,17.517,39.289,30.45226698767462,21.0,13.338481264885976,623.0,678.0,55.0,55.0,55.0
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0010,Other,74.0,59.774,49.604,47.461,22.921,38.083,29.625252144320175,20.0,13.082972853975889,321.0,374.0,53.0,53.0,53.0
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0342,Other,77.0,56.569,40.437,70.424,67.12,30.69,28.755554859569397,19.0,12.822761681184076,187.0,215.0,28.0,28.0,28.0
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0243,Other,58.0,42.111,90.828,85.168,71.267,93.862,28.06319724045171,18.0,12.762408623637972,723.0,765.0,42.0,42.0,42.0
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0096,Male,38.0,21.647,70.776,55.644,5.099,84.853,29.57009272048052,17.0,12.265125632079743,687.0,720.0,33.0,33.0,33.0
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0257,Male,47.0,46.84,75.051,45.647,62.215,22.818,29.246914088328417,16.0,11.92220148832148,523.0,578.0,55.0,55.0,55.0
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0119,Male,51.0,21.715,44.037,78.287,58.053,92.4,28.784021505190527,15.0,11.709662360641074,723.0,680.0,-43.0,43.0,-43.0
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0466,Female,65.0,49.772,24.86,92.964,18.359,66.542,28.44585489689463,14.000000000000002,11.69808406135338,623.0,657.0,34.0,34.0,34.0
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0311,Male,45.0,33.829,35.322,83.665,30.487,51.698,28.469128310885615,13.0,11.593535168487652,687.0,723.0,36.0,36.0,36.0
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0210,Male,68.0,31.429,95.413,9.1,30.972,35.664,31.664835206017063,12.0,11.2777911739535,723.0,765.0,42.0,42.0,42.0
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0315,Male,61.0,54.976,22.292,39.855,11.101,18.555,30.21076005747688,11.0,11.248823220371866,678.0,720.0,42.0,42.0,42.0
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0048,Male,53.0,53.87,42.8,70.955,52.259,6.229,28.470058090596282,10.0,10.549068441051862,378.0,412.0,34.0,34.0,34.0
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0374,Female,72.0,17.294,95.984,76.132,63.443,23.929,29.50787371682342,9.0,10.364711493866697,687.0,652.0,-35.0,35.0,-35.0
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0113,Male,60.0,69.148,77.601,78.819,80.823,64.16,28.468890459350764,8.0,10.031634768929925,672.0,730.0,58.0,58.0,58.0
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0171,Male,55.0,4.338,12.476,89.817,11.986,87.011,28.88060315746203,7.000000000000001,9.789450978985034,687.0,732.0,45.0,45.0,45.0
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0193,Male,39.0,27.793,96.647,84.57,69.186,79.894,28.391080384987635,6.0,9.575740358022303,682.0,720.0,38.0,38.0,38.0
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0378,Male,45.0,77.707,89.03,86.809,26.412,84.372,27.726505023285313,5.0,9.128610886583303,687.0,723.0,36.0,36.0,36.0
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0285,Other,51.0,41.713,68.663,75.277,46.185,11.906,27.797280040419245,4.0,9.04010620483674,650.0,685.0,35.0,35.0,35.0
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0191,Male,65.0,11.511,91.475,73.913,82.405,13.428,29.533879992789416,3.0,8.014382606534557,723.0,758.0,35.0,35.0,35.0
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0455,Male,38.0,7.142,90.518,89.47,35.442,46.488,28.553739742955717,2.0,5.618478577931244,723.0,768.0,45.0,45.0,45.0
Alliance_Com_x_Strategic_Au,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0338,Male,63.0,76.462,71.625,85.832,17.089,24.617,28.555902077583916,1.0,4.033189666247727,687.0,732.0,45.0,45.0,45.0
Civil_Defens_x_Domestic_Sec,2,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Civil_Defense_Preparedness_Support,Defense_and_National_Security,-1,0.11541495124818521,profile_0171,Male,55.0,4.338,12.476,89.817,11.986,87.011,-20.65769569589752,100.0,-37.04880031688738,623.0,660.0,37.0,37.0,-37.0
