scenario_id,opinion_leaf,opinion_domain,opinion_leaf_label,attack_present,attack_leaf,baseline_score,post_score,delta_score,abs_delta_score,adversarial_effectivity,adversarial_direction,profile_id,exposure_intensity_hint,attack_realism_score,attack_coherence_score,attack_rewrite_required,attack_heuristic_pass,baseline_plausibility_score,baseline_consistency_score,baseline_rewrite_required,baseline_heuristic_pass,post_plausibility_score,post_consistency_score,post_rewrite_required,post_heuristic_pass,baseline_fallback_used,post_fallback_used,scenario_design,profile_panel_index,leaf_repeat_index_within_profile,profile_cont_age_years,profile_cont_big_five_agreeableness_altruism_pct,profile_cont_big_five_agreeableness_compliance_pct,profile_cont_big_five_agreeableness_modesty_pct,profile_cont_big_five_agreeableness_straightforwardness_pct,profile_cont_big_five_agreeableness_tender_mindedness_pct,profile_cont_big_five_agreeableness_trust_pct,profile_cont_big_five_agreeableness_mean_pct,profile_cont_big_five_conscientiousness_achievement_striving_pct,profile_cont_big_five_conscientiousness_competence_pct,profile_cont_big_five_conscientiousness_deliberation_pct,profile_cont_big_five_conscientiousness_dutifulness_pct,profile_cont_big_five_conscientiousness_order_pct,profile_cont_big_five_conscientiousness_self_discipline_pct,profile_cont_big_five_conscientiousness_mean_pct,profile_cont_big_five_extraversion_activity_level_pct,profile_cont_big_five_extraversion_assertiveness_pct,profile_cont_big_five_extraversion_excitement_seeking_pct,profile_cont_big_five_extraversion_gregariousness_pct,profile_cont_big_five_extraversion_positive_emotions_pct,profile_cont_big_five_extraversion_warmth_pct,profile_cont_big_five_extraversion_mean_pct,profile_cont_big_five_neuroticism_anger_hostility_pct,profile_cont_big_five_neuroticism_anxiety_pct,profile_cont_big_five_neuroticism_depression_pct,profile_cont_big_five_neuroticism_impulsiveness_pct,profile_cont_big_five_neuroticism_self_consciousness_pct,profile_cont_big_five_neuroticism_stress_vulnerability_pct,profile_cont_big_five_neuroticism_mean_pct,profile_cont_big_five_openness_to_experience_actions_pct,profile_cont_big_five_openness_to_experience_aesthetics_pct,profile_cont_big_five_openness_to_experience_fantasy_pct,profile_cont_big_five_openness_to_experience_feelings_pct,profile_cont_big_five_openness_to_experience_ideas_pct,profile_cont_big_five_openness_to_experience_values_pct,profile_cont_big_five_openness_to_experience_mean_pct,profile_cont_heuristic_shift_sensitivity_proxy,profile_cont_resilience_index,profile_cat__profile_cat_sex_Female,profile_cat__profile_cat_sex_Male,profile_cat__profile_cat_sex_Other,baseline_abs_score,baseline_extremity_norm,exposure_quality_score,exposure_quality_z,opinion_leaf_fe_issue_position_taxonomy___defense_and_national_security___civil_defense_preparedness_support,opinion_leaf_fe_issue_position_taxonomy___defense_and_national_security___domestic_security_powers_expansion_support,opinion_leaf_fe_issue_position_taxonomy___defense_and_national_security___strategic_autonomy_support,primary_moderator_value,primary_moderator_z
scenario_00094,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,215.0,250.0,35.0,35.0,-35.0,-1,profile_0186,0.62,0.7,0.8,False,True,0.7,0.6,False,True,0.7,0.8,False,False,False,False,profile_panel_repeated_attacked_leaves,24,2,18.0,88.346,85.251,91.904,90.77,98.06,80.587,89.153,62.825,45.723,45.693,51.99,38.446,52.128,49.468,81.035,71.918,46.582,90.735,74.278,85.188,74.956,64.842,67.868,78.157,84.532,65.763,74.086,72.541,35.458,37.121,29.836,19.037,25.652,27.907,29.169,0.6786,0.3214,0.0,1.0,0.0,215.0,0.215,0.7066666666666667,-0.2415608205330089,1.0,0.0,0.0,18.0,-1.5008368528001557
scenario_00095,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,67.0,123.0,56.0,56.0,-56.0,-1,profile_0186,0.62,0.7,0.8,False,True,0.8,0.8,False,True,0.0,0.0,True,True,False,False,profile_panel_repeated_attacked_leaves,24,3,18.0,88.346,85.251,91.904,90.77,98.06,80.587,89.153,62.825,45.723,45.693,51.99,38.446,52.128,49.468,81.035,71.918,46.582,90.735,74.278,85.188,74.956,64.842,67.868,78.157,84.532,65.763,74.086,72.541,35.458,37.121,29.836,19.037,25.652,27.907,29.169,0.6786,0.3214,0.0,1.0,0.0,67.0,0.067,0.7066666666666667,-0.2415608205330089,0.0,1.0,0.0,18.0,-1.5008368528001557
scenario_00096,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,215.0,250.0,35.0,35.0,35.0,1,profile_0186,0.62,0.7,0.8,False,True,0.7,0.8,False,True,0.8,0.7,False,False,False,False,profile_panel_repeated_attacked_leaves,24,4,18.0,88.346,85.251,91.904,90.77,98.06,80.587,89.153,62.825,45.723,45.693,51.99,38.446,52.128,49.468,81.035,71.918,46.582,90.735,74.278,85.188,74.956,64.842,67.868,78.157,84.532,65.763,74.086,72.541,35.458,37.121,29.836,19.037,25.652,27.907,29.169,0.6786,0.3214,0.0,1.0,0.0,215.0,0.215,0.7066666666666667,-0.2415608205330089,0.0,0.0,1.0,18.0,-1.5008368528001557
scenario_00097,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,720.0,755.0,35.0,35.0,-35.0,-1,profile_0191,0.62,0.7,0.8,False,True,0.8,0.9,False,True,0.9,0.8,False,True,False,False,profile_panel_repeated_attacked_leaves,25,1,65.0,11.671,2.474,17.767,2.996,16.196,17.964,11.511,84.585,82.525,100.0,93.473,95.133,93.133,91.475,80.966,65.665,74.011,71.261,78.574,73.002,73.913,82.307,88.998,65.678,77.141,87.352,92.953,82.405,13.459,15.196,0.774,14.157,11.076,25.907,13.428,0.5162,0.4838,0.0,1.0,0.0,720.0,0.72,0.7066666666666667,-0.2415608205330089,0.0,0.0,0.0,65.0,1.4468995484370912
scenario_00098,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,450.0,390.0,-60.0,60.0,60.0,-1,profile_0191,0.62,0.7,0.8,False,True,0.7,0.6,False,False,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,25,2,65.0,11.671,2.474,17.767,2.996,16.196,17.964,11.511,84.585,82.525,100.0,93.473,95.133,93.133,91.475,80.966,65.665,74.011,71.261,78.574,73.002,73.913,82.307,88.998,65.678,77.141,87.352,92.953,82.405,13.459,15.196,0.774,14.157,11.076,25.907,13.428,0.5162,0.4838,0.0,1.0,0.0,450.0,0.45,0.7066666666666667,-0.2415608205330089,1.0,0.0,0.0,65.0,1.4468995484370912
scenario_00099,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,327.0,398.0,71.0,71.0,-71.0,-1,profile_0191,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.3,0.4,True,True,False,False,profile_panel_repeated_attacked_leaves,25,3,65.0,11.671,2.474,17.767,2.996,16.196,17.964,11.511,84.585,82.525,100.0,93.473,95.133,93.133,91.475,80.966,65.665,74.011,71.261,78.574,73.002,73.913,82.307,88.998,65.678,77.141,87.352,92.953,82.405,13.459,15.196,0.774,14.157,11.076,25.907,13.428,0.5162,0.4838,0.0,1.0,0.0,327.0,0.327,0.7066666666666667,-0.2415608205330089,0.0,1.0,0.0,65.0,1.4468995484370912
scenario_00100,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,723.0,758.0,35.0,35.0,35.0,1,profile_0191,0.62,0.8,0.9,False,True,0.7,0.8,False,True,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,25,4,65.0,11.671,2.474,17.767,2.996,16.196,17.964,11.511,84.585,82.525,100.0,93.473,95.133,93.133,91.475,80.966,65.665,74.011,71.261,78.574,73.002,73.913,82.307,88.998,65.678,77.141,87.352,92.953,82.405,13.459,15.196,0.774,14.157,11.076,25.907,13.428,0.5162,0.4838,0.0,1.0,0.0,723.0,0.723,0.7733333333333333,1.5494369220657689,0.0,0.0,1.0,65.0,1.4468995484370912
scenario_00101,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,687.0,723.0,36.0,36.0,-36.0,-1,profile_0193,0.62,0.8,0.9,False,True,0.8,0.9,False,True,0.9,0.8,False,True,False,False,profile_panel_repeated_attacked_leaves,26,1,39.0,28.238,26.544,31.566,38.629,23.038,18.746,27.793,100.0,100.0,89.762,90.119,100.0,100.0,96.647,80.278,90.518,85.799,83.938,83.081,83.806,84.57,65.882,69.206,63.11,66.645,77.978,72.294,69.186,69.755,82.591,82.72,91.38,85.963,66.957,79.894,0.4423,0.5577,0.0,1.0,0.0,687.0,0.687,0.7733333333333333,1.5494369220657689,0.0,0.0,0.0,39.0,-0.1837631416090453
scenario_00102,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,623.0,572.0,-51.0,51.0,51.0,-1,profile_0193,0.62,0.4,0.5,True,True,0.8,0.8,False,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,26,2,39.0,28.238,26.544,31.566,38.629,23.038,18.746,27.793,100.0,100.0,89.762,90.119,100.0,100.0,96.647,80.278,90.518,85.799,83.938,83.081,83.806,84.57,65.882,69.206,63.11,66.645,77.978,72.294,69.186,69.755,82.591,82.72,91.38,85.963,66.957,79.894,0.4423,0.5577,0.0,1.0,0.0,623.0,0.623,0.5066666666666667,-5.614554048329342,1.0,0.0,0.0,39.0,-0.1837631416090453
scenario_00103,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,423.0,450.0,27.0,27.0,-27.0,-1,profile_0193,0.62,0.7,0.8,False,True,0.7,0.8,False,True,0.8,0.9,False,False,False,False,profile_panel_repeated_attacked_leaves,26,3,39.0,28.238,26.544,31.566,38.629,23.038,18.746,27.793,100.0,100.0,89.762,90.119,100.0,100.0,96.647,80.278,90.518,85.799,83.938,83.081,83.806,84.57,65.882,69.206,63.11,66.645,77.978,72.294,69.186,69.755,82.591,82.72,91.38,85.963,66.957,79.894,0.4423,0.5577,0.0,1.0,0.0,423.0,0.423,0.7066666666666667,-0.2415608205330089,0.0,1.0,0.0,39.0,-0.1837631416090453
scenario_00104,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,682.0,720.0,38.0,38.0,38.0,1,profile_0193,0.75,0.8,0.8,False,True,0.8,0.7,False,True,0.9,0.8,False,True,False,False,profile_panel_repeated_attacked_leaves,26,4,39.0,28.238,26.544,31.566,38.629,23.038,18.746,27.793,100.0,100.0,89.762,90.119,100.0,100.0,96.647,80.278,90.518,85.799,83.938,83.081,83.806,84.57,65.882,69.206,63.11,66.645,77.978,72.294,69.186,69.755,82.591,82.72,91.38,85.963,66.957,79.894,0.4423,0.5577,0.0,1.0,0.0,682.0,0.682,0.7833333333333333,1.818086583455586,0.0,0.0,1.0,39.0,-0.1837631416090453
scenario_00105,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,450.0,420.0,-30.0,30.0,30.0,-1,profile_0195,0.62,0.7,0.8,False,True,0.7,0.6,True,False,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,27,1,58.0,73.103,71.613,66.243,72.327,69.904,80.683,72.312,49.717,38.704,45.22,47.294,27.34,45.93,42.367,0.0,0.0,0.0,6.936,8.317,21.104,6.06,40.92,46.406,49.75,77.233,61.876,57.477,55.61,4.116,2.467,0.0,0.0,0.0,9.338,2.653,0.5467,0.4533,0.0,0.0,1.0,450.0,0.45,0.7066666666666667,-0.2415608205330089,0.0,0.0,0.0,58.0,1.0078749780400544
scenario_00106,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,350.0,420.0,70.0,70.0,-70.0,-1,profile_0195,0.62,0.7,0.8,False,True,0.7,0.6,False,False,0.0,0.0,True,True,False,False,profile_panel_repeated_attacked_leaves,27,2,58.0,73.103,71.613,66.243,72.327,69.904,80.683,72.312,49.717,38.704,45.22,47.294,27.34,45.93,42.367,0.0,0.0,0.0,6.936,8.317,21.104,6.06,40.92,46.406,49.75,77.233,61.876,57.477,55.61,4.116,2.467,0.0,0.0,0.0,9.338,2.653,0.5467,0.4533,0.0,0.0,1.0,350.0,0.35,0.7066666666666667,-0.2415608205330089,1.0,0.0,0.0,58.0,1.0078749780400544
scenario_00107,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,217.0,289.0,72.0,72.0,-72.0,-1,profile_0195,0.62,0.7,0.8,False,True,0.7,0.8,False,True,0.7,0.6,False,True,False,False,profile_panel_repeated_attacked_leaves,27,3,58.0,73.103,71.613,66.243,72.327,69.904,80.683,72.312,49.717,38.704,45.22,47.294,27.34,45.93,42.367,0.0,0.0,0.0,6.936,8.317,21.104,6.06,40.92,46.406,49.75,77.233,61.876,57.477,55.61,4.116,2.467,0.0,0.0,0.0,9.338,2.653,0.5467,0.4533,0.0,0.0,1.0,217.0,0.217,0.7066666666666667,-0.2415608205330089,0.0,1.0,0.0,58.0,1.0078749780400544
scenario_00108,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,217.0,289.0,72.0,72.0,72.0,1,profile_0195,0.62,0.7,0.8,False,True,0.0,0.0,True,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,27,4,58.0,73.103,71.613,66.243,72.327,69.904,80.683,72.312,49.717,38.704,45.22,47.294,27.34,45.93,42.367,0.0,0.0,0.0,6.936,8.317,21.104,6.06,40.92,46.406,49.75,77.233,61.876,57.477,55.61,4.116,2.467,0.0,0.0,0.0,9.338,2.653,0.5467,0.4533,0.0,0.0,1.0,217.0,0.217,0.7066666666666667,-0.2415608205330089,0.0,0.0,1.0,58.0,1.0078749780400544
scenario_00109,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,450.0,480.0,30.0,30.0,-30.0,-1,profile_0198,0.62,0.7,0.8,False,True,0.7,0.6,False,False,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,28,1,44.0,78.056,78.161,87.774,79.205,96.23,78.96,83.064,23.066,15.391,21.351,15.141,14.783,17.829,17.927,31.188,38.897,21.719,44.657,33.065,31.777,33.55,67.598,48.92,57.147,62.883,90.839,58.344,64.288,60.835,62.977,70.791,66.203,64.89,63.681,64.896,0.6196,0.3804,0.0,1.0,0.0,450.0,0.45,0.7066666666666667,-0.2415608205330089,0.0,0.0,0.0,44.0,0.1298258372459809
scenario_00110,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,450.0,480.0,30.0,30.0,-30.0,-1,profile_0198,0.62,0.7,0.8,False,True,0.7,0.6,True,False,0.8,0.8,False,True,False,False,profile_panel_repeated_attacked_leaves,28,2,44.0,78.056,78.161,87.774,79.205,96.23,78.96,83.064,23.066,15.391,21.351,15.141,14.783,17.829,17.927,31.188,38.897,21.719,44.657,33.065,31.777,33.55,67.598,48.92,57.147,62.883,90.839,58.344,64.288,60.835,62.977,70.791,66.203,64.89,63.681,64.896,0.6196,0.3804,0.0,1.0,0.0,450.0,0.45,0.7066666666666667,-0.2415608205330089,1.0,0.0,0.0,44.0,0.1298258372459809
scenario_00111,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,137.0,152.0,15.0,15.0,-15.0,-1,profile_0198,0.62,0.7,0.8,False,True,0.0,0.0,True,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,28,3,44.0,78.056,78.161,87.774,79.205,96.23,78.96,83.064,23.066,15.391,21.351,15.141,14.783,17.829,17.927,31.188,38.897,21.719,44.657,33.065,31.777,33.55,67.598,48.92,57.147,62.883,90.839,58.344,64.288,60.835,62.977,70.791,66.203,64.89,63.681,64.896,0.6196,0.3804,0.0,1.0,0.0,137.0,0.137,0.7066666666666667,-0.2415608205330089,0.0,1.0,0.0,44.0,0.1298258372459809
scenario_00112,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,287.0,250.0,-37.0,37.0,-37.0,1,profile_0198,0.62,0.8,0.9,False,True,0.7,0.6,False,True,0.8,0.7,False,False,False,False,profile_panel_repeated_attacked_leaves,28,4,44.0,78.056,78.161,87.774,79.205,96.23,78.96,83.064,23.066,15.391,21.351,15.141,14.783,17.829,17.927,31.188,38.897,21.719,44.657,33.065,31.777,33.55,67.598,48.92,57.147,62.883,90.839,58.344,64.288,60.835,62.977,70.791,66.203,64.89,63.681,64.896,0.6196,0.3804,0.0,1.0,0.0,287.0,0.287,0.7733333333333333,1.5494369220657689,0.0,0.0,1.0,44.0,0.1298258372459809
scenario_00113,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,650.0,680.0,30.0,30.0,-30.0,-1,profile_0199,0.62,0.7,0.8,False,True,0.7,0.6,False,False,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,29,1,61.0,81.429,80.158,82.377,90.756,71.973,85.623,82.053,50.49,49.129,49.822,55.874,46.016,44.119,49.242,10.473,26.396,29.378,31.274,33.683,27.24,26.407,86.355,73.688,70.565,85.619,77.939,68.416,77.097,13.946,5.28,9.359,10.808,4.794,17.375,10.26,0.6111,0.3889,0.0,1.0,0.0,650.0,0.65,0.7066666666666667,-0.2415608205330089,0.0,0.0,0.0,61.0,1.19602836535307
scenario_00114,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,650.0,580.0,-70.0,70.0,70.0,-1,profile_0199,0.62,0.7,0.8,False,True,0.7,0.6,False,False,0.7,0.8,False,True,False,False,profile_panel_repeated_attacked_leaves,29,2,61.0,81.429,80.158,82.377,90.756,71.973,85.623,82.053,50.49,49.129,49.822,55.874,46.016,44.119,49.242,10.473,26.396,29.378,31.274,33.683,27.24,26.407,86.355,73.688,70.565,85.619,77.939,68.416,77.097,13.946,5.28,9.359,10.808,4.794,17.375,10.26,0.6111,0.3889,0.0,1.0,0.0,650.0,0.65,0.7066666666666667,-0.2415608205330089,1.0,0.0,0.0,61.0,1.19602836535307
scenario_00115,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,450.0,510.0,60.0,60.0,-60.0,-1,profile_0199,0.62,0.7,0.8,False,True,0.7,0.6,False,False,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,29,3,61.0,81.429,80.158,82.377,90.756,71.973,85.623,82.053,50.49,49.129,49.822,55.874,46.016,44.119,49.242,10.473,26.396,29.378,31.274,33.683,27.24,26.407,86.355,73.688,70.565,85.619,77.939,68.416,77.097,13.946,5.28,9.359,10.808,4.794,17.375,10.26,0.6111,0.3889,0.0,1.0,0.0,450.0,0.45,0.7066666666666667,-0.2415608205330089,0.0,1.0,0.0,61.0,1.19602836535307
scenario_00116,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,650.0,720.0,70.0,70.0,70.0,1,profile_0199,0.75,0.7,0.8,False,True,0.7,0.6,False,False,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,29,4,61.0,81.429,80.158,82.377,90.756,71.973,85.623,82.053,50.49,49.129,49.822,55.874,46.016,44.119,49.242,10.473,26.396,29.378,31.274,33.683,27.24,26.407,86.355,73.688,70.565,85.619,77.939,68.416,77.097,13.946,5.28,9.359,10.808,4.794,17.375,10.26,0.6111,0.3889,0.0,1.0,0.0,650.0,0.65,0.75,0.922587712156197,0.0,0.0,1.0,61.0,1.19602836535307
scenario_00117,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,623.0,580.0,-43.0,43.0,43.0,-1,profile_0202,0.62,0.7,0.8,False,True,0.8,0.8,False,True,0.8,0.8,False,True,False,False,profile_panel_repeated_attacked_leaves,30,1,57.0,56.64,57.576,57.883,48.302,45.443,65.112,55.159,29.06,28.032,40.161,37.797,37.786,38.423,35.21,36.208,46.616,48.328,39.153,44.943,35.917,41.861,0.0,12.451,32.338,30.171,15.99,11.042,16.998,45.727,40.905,63.626,64.514,49.791,55.517,53.347,0.3426,0.6574,1.0,0.0,0.0,623.0,0.623,0.7066666666666667,-0.2415608205330089,0.0,0.0,0.0,57.0,0.9451571822690492
scenario_00118,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,217.0,289.0,72.0,72.0,-72.0,-1,profile_0202,0.62,0.8,0.9,False,True,0.7,0.7,False,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,30,2,57.0,56.64,57.576,57.883,48.302,45.443,65.112,55.159,29.06,28.032,40.161,37.797,37.786,38.423,35.21,36.208,46.616,48.328,39.153,44.943,35.917,41.861,0.0,12.451,32.338,30.171,15.99,11.042,16.998,45.727,40.905,63.626,64.514,49.791,55.517,53.347,0.3426,0.6574,1.0,0.0,0.0,217.0,0.217,0.7733333333333333,1.5494369220657689,1.0,0.0,0.0,57.0,0.9451571822690492
scenario_00119,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,187.0,212.0,25.0,25.0,-25.0,-1,profile_0202,0.62,0.7,0.8,False,True,0.7,0.6,True,True,0.8,0.8,False,True,False,False,profile_panel_repeated_attacked_leaves,30,3,57.0,56.64,57.576,57.883,48.302,45.443,65.112,55.159,29.06,28.032,40.161,37.797,37.786,38.423,35.21,36.208,46.616,48.328,39.153,44.943,35.917,41.861,0.0,12.451,32.338,30.171,15.99,11.042,16.998,45.727,40.905,63.626,64.514,49.791,55.517,53.347,0.3426,0.6574,1.0,0.0,0.0,187.0,0.187,0.7066666666666667,-0.2415608205330089,0.0,1.0,0.0,57.0,0.9451571822690492
scenario_00120,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,321.0,384.0,63.0,63.0,63.0,1,profile_0202,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,30,4,57.0,56.64,57.576,57.883,48.302,45.443,65.112,55.159,29.06,28.032,40.161,37.797,37.786,38.423,35.21,36.208,46.616,48.328,39.153,44.943,35.917,41.861,0.0,12.451,32.338,30.171,15.99,11.042,16.998,45.727,40.905,63.626,64.514,49.791,55.517,53.347,0.3426,0.6574,1.0,0.0,0.0,321.0,0.321,0.7066666666666667,-0.2415608205330089,0.0,0.0,1.0,57.0,0.9451571822690492
scenario_00121,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,623.0,580.0,-43.0,43.0,43.0,-1,profile_0203,0.62,0.5,0.6,True,True,0.8,0.9,False,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,31,1,28.0,17.261,7.613,19.363,16.711,9.365,14.999,14.219,70.077,66.825,62.666,70.771,68.052,86.719,70.852,82.961,87.814,100.0,94.12,90.954,95.346,91.866,31.166,21.576,26.903,28.103,31.389,31.739,28.479,42.299,30.939,43.14,39.736,44.69,47.858,41.444,0.3896,0.6104,1.0,0.0,0.0,623.0,0.623,0.5733333333333334,-3.823556305730565,0.0,0.0,0.0,28.0,-0.8736588950901031
scenario_00122,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,217.0,289.0,72.0,72.0,-72.0,-1,profile_0203,0.68,0.7,0.8,False,True,0.8,0.7,False,True,0.3,0.4,True,True,False,False,profile_panel_repeated_attacked_leaves,31,2,28.0,17.261,7.613,19.363,16.711,9.365,14.999,14.219,70.077,66.825,62.666,70.771,68.052,86.719,70.852,82.961,87.814,100.0,94.12,90.954,95.346,91.866,31.166,21.576,26.903,28.103,31.389,31.739,28.479,42.299,30.939,43.14,39.736,44.69,47.858,41.444,0.3896,0.6104,1.0,0.0,0.0,217.0,0.217,0.7266666666666666,0.295738502246622,1.0,0.0,0.0,28.0,-0.8736588950901031
